qid,docid,docno,text,query,score,rank
q_2,5792884,5792884,"This chart describes the expected percentage of people who perform the job of Nurse Practitioner - Neonatal in Roswell, GA that make less than that salary. For example 50% of the people who perform the job of Nurse Practitioner - Neonatal in Roswell are expected to make less than the median.",Who performed Thriller,-123.88026798337549,921.0
q_2,5813308,5813308,"This chart describes the expected percentage of people who perform the job of Licensed Practical Nurse in Ames, IA that make less than that salary. For example 50% of the people who perform the job of Licensed Practical Nurse in Ames are expected to make less than the median.",Who performed Thriller,-123.88026798337549,922.0
q_2,5845727,5845727,"This chart describes the expected percentage of people who perform the job of Certified Nursing Assistant in Seattle, WA that make less than that salary. For example 50% of the people who perform the job of Certified Nursing Assistant in Seattle are expected to make less than the median.",Who performed Thriller,-123.88026798337549,923.0
q_2,5854563,5854563,"This chart describes the expected percentage of people who perform the job of Staff Nurse - RN in Nashville, TN that make less than that salary. For example 50% of the people who perform the job of Staff Nurse - RN in Nashville are expected to make less than the median.",Who performed Thriller,-123.88026798337549,924.0
q_2,6384695,6384695,"This chart describes the expected percentage of people who perform the job of Certified Nursing Assistant in Portsmouth, VA that make less than that salary. For example 50% of the people who perform the job of Certified Nursing Assistant in Portsmouth are expected to make less than the median.",Who performed Thriller,-123.88026798337549,925.0
q_2,6425017,6425017,"This chart describes the expected percentage of people who perform the job of Certified Nursing Assistant in Jacksonville, FL that make less than that salary. For example 50% of the people who perform the job of Certified Nursing Assistant in Jacksonville are expected to make less than the median.",Who performed Thriller,-123.88026798337549,926.0
q_2,6552026,6552026,"This chart describes the expected percentage of people who perform the job of Customer Service Representative I in Pittsburgh, PA that make less than that salary. For example 50% of the people who perform the job of Customer Service Representative I in Pittsburgh are expected to make less than the median.",Who performed Thriller,-123.88026798337549,927.0
q_2,661942,661942,"This chart describes the expected percentage of people who perform the job of Staff Nurse-RN in Charlotte, NC that make less than that salary. For example 50% of the people who perform the job of Staff Nurse-RN in Charlotte are expected to make less than the median.",Who performed Thriller,-123.88026798337549,928.0
q_2,6684547,6684547,"This chart describes the expected percentage of people who perform the job of Environmental Engineering Technician I in Atlanta, GA that make less than that salary. For example 50% of the people who perform the job of Environmental Engineering Technician I in Atlanta are expected to make less than the median.",Who performed Thriller,-123.88026798337549,929.0
q_2,6709386,6709386,"This chart describes the expected percentage of people who perform the job of Nurse Practitioner in San Francisco, CA that make less than that salary. For example 50% of the people who perform the job of Nurse Practitioner in San Francisco are expected to make less than the median.",Who performed Thriller,-123.88026798337549,930.0
q_2,6800139,6800139,"This chart describes the expected percentage of people who perform the job of Physician-Emergency Room in Detroit, MI that make less than that salary. For example 50% of the people who perform the job of Physician-Emergency Room in Detroit are expected to make less than the median.",Who performed Thriller,-123.88026798337549,931.0
q_2,6829877,6829877,"This chart describes the expected percentage of people who perform the job of Project Management Manager in Louisville, KY that make less than that salary. For example 50% of the people who perform the job of Project Management Manager in Louisville are expected to make less than the median.",Who performed Thriller,-123.88026798337549,932.0
q_2,6953924,6953924,"This chart describes the expected percentage of people who perform the job of Chemical Plant Operator in Mobile, AL that make less than that salary. For example 50% of the people who perform the job of Chemical Plant Operator in Mobile are expected to make less than the median.",Who performed Thriller,-123.88026798337549,933.0
q_2,7036637,7036637,this chart describes the expected percentage of people who perform the job of restaurant manager in daytona beach fl that make less than that salary for example 50 % of the people who perform the job of restaurant manager in daytona beach are expected to make less than the median,Who performed Thriller,-123.88026798337549,934.0
q_2,7283763,7283763,An African American Boop singer (presumed to be Baby Esther) who performed in a Harlem club was referenced in a 1930 newspaper article that was referencing many African American performers. There is a chocolate Helen Kane who boob-a-doops.,Who performed Thriller,-123.88026798337549,935.0
q_2,7420338,7420338,"This chart describes the expected percentage of people who perform the job of Bookkeeper in Raleigh, NC that make less than that salary. For example 50% of the people who perform the job of Bookkeeper in Raleigh are expected to make less than the median. Maintains and records business transactions.",Who performed Thriller,-123.88026798337549,936.0
q_2,7513287,7513287,"This chart describes the expected percentage of people who perform the job of Police Patrol Officer in Minneapolis, MN that make less than that salary. For example 50% of the people who perform the job of Police Patrol Officer in Minneapolis are expected to make less than the median.",Who performed Thriller,-123.88026798337549,937.0
